Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToMergeOrClose
1768,Add CountryStateCity API,458,True,True,2021-06-12T01:00:46Z,2021-06-12T01:00:46Z,3,2,0,1,1,0,1,473564.0
1786,Add Quran-api API,458,True,True,2021-06-10T17:12:29Z,2021-06-10T17:12:29Z,1,2,1,1,1,0,1,12591.0
1776,Add Currency-api API,458,True,True,2021-06-10T06:07:40Z,2021-06-10T06:07:40Z,2,3,3,1,1,0,1,209754.0
1762,Updating my Bhagavad Gita API,536,True,True,2021-06-10T07:19:00Z,2021-06-10T07:19:00Z,5,3,1,1,1,1,2,481388.0
1777,Add smartsheet-API,491,True,True,2021-06-10T06:29:15Z,2021-06-10T06:29:15Z,1,3,2,1,1,0,1,144222.0
1774,Add PHP-Noise API to Art & Design,678,True,True,2021-06-10T06:00:08Z,2021-06-10T06:00:08Z,2,3,1,1,1,0,1,211445.0
1781,Add WolneLektury.pl API to Books,458,True,True,2021-06-10T06:14:38Z,2021-06-10T06:14:38Z,1,2,0,1,1,0,1,64406.0
1773,Add AviationWeather API to Weather,458,True,True,2021-06-10T05:52:14Z,2021-06-10T05:52:14Z,1,3,1,1,1,0,1,217557.0
1771,Add Animal Crossing: New Horizons,458,True,True,2021-06-10T05:44:33Z,2021-06-10T05:44:33Z,1,2,0,1,1,0,1,228066.0
1770,Add Nomics API,458,True,True,2021-06-10T05:32:21Z,2021-06-10T05:32:21Z,1,2,0,1,1,0,1,306696.0
1767,Add cryptocurrency data to finance section,458,True,False,,2021-06-09T05:33:05Z,1,2,0,1,2,0,2,0
1779,Remove deprecated Github Jobs API,623,True,True,2021-06-09T05:43:52Z,2021-06-09T05:43:52Z,1,2,0,1,0,1,1,40247.0
1772,Remove Marijuana Strains,519,True,True,2021-06-09T05:37:57Z,2021-06-09T05:37:57Z,1,2,0,1,0,1,1,134838.0
1761,Update ExchangeRate-API auth,502,True,True,2021-06-09T05:11:12Z,2021-06-09T05:11:12Z,1,2,0,1,1,1,2,395867.0
1766,Pull request to original repo,458,True,False,,2021-06-09T04:41:57Z,0,2,0,0,0,0,0,0
1775,Add Currency-api API,458,True,False,,2021-06-07T19:44:06Z,0,1,0,1,1,0,1,0
1757,Remove Trefle API,497,True,True,2021-06-04T15:06:51Z,2021-06-04T15:06:51Z,1,2,0,1,0,1,1,44061.0
1759,Add AccuWeather API to Weather,536,True,True,2021-06-04T15:03:28Z,2021-06-04T15:03:28Z,1,2,1,1,1,0,1,2090.0
1758,Add AccuWeather API to Weather,581,True,False,,2021-06-04T14:30:19Z,0,1,1,1,1,0,1,0
1756,Add Datamuse API,503,True,True,2021-06-04T14:04:49Z,2021-06-04T14:04:49Z,2,2,1,1,1,0,1,58104.0
1738,Remove broken links,1126,True,False,,2021-06-03T19:34:56Z,2,4,4,3,133,14,147,0
1755,ADD - News Api,458,True,False,,2021-06-04T00:19:22Z,1,2,1,1,2,0,2,0
1754,ADD - News api and food api,458,True,False,,2021-06-03T15:04:25Z,0,1,0,1,3,0,3,0
1753,added ErosNow API in video section,458,True,True,2021-06-01T17:04:49Z,2021-06-01T17:04:49Z,0,2,1,1,1,0,1,221878.0
1717,Fixer HTTPs is a paid feature,458,True,True,2021-05-21T13:00:57Z,2021-05-21T13:00:57Z,6,3,0,1,1,1,2,916883.0
1722,Add Movie Quotes,458,True,False,,2021-05-22T13:59:40Z,1,3,6,1,2,0,2,0
1712,Add URLHaus API,458,True,True,2021-05-22T19:10:45Z,2021-05-22T19:10:45Z,2,2,1,1,1,0,1,1156439.0
1728,Add Cowin API,458,True,False,,2021-05-23T05:11:28Z,1,3,1,1,1,0,1,0
1721,Update of nameday api,491,True,False,,2021-05-27T15:55:34Z,0,3,2,1,1,1,2,0
1748,Added GoRest API,571,True,False,,2021-05-28T07:14:54Z,3,7,0,1,4,2,6,0
1677,Add WallstreetBets,458,True,True,2021-05-31T19:43:58Z,2021-05-31T19:43:58Z,3,2,0,1,1,0,1,2814296.0
1638,Added API of 7digital,473,True,True,2021-05-30T13:54:58Z,2021-05-30T13:54:58Z,0,2,4,1,1,0,1,4033969.0
1752,added ErosNow API in video section.,458,True,False,,2021-05-30T03:25:11Z,2,2,0,1,1,0,1,0
1751,Added Gorest API,539,True,True,2021-05-29T20:38:25Z,2021-05-29T20:38:25Z,1,2,0,1,1,0,1,134202.0
1750,"ratesapi.io bought by apilayer, shut down / merged",507,True,True,2021-05-28T00:48:10Z,2021-05-28T00:48:10Z,1,2,1,1,0,1,1,17901.0
1747,removed bahanceAPI,531,True,True,2021-05-27T16:51:11Z,2021-05-27T16:51:11Z,1,2,0,1,0,1,1,21488.0
1749,New nameday API url,0,True,True,2021-05-27T16:47:55Z,2021-05-27T16:47:55Z,1,2,0,1,1,1,2,2667.0
1743,Add Notion api ,458,True,True,2021-05-26T16:41:03Z,2021-05-26T16:41:03Z,3,3,2,1,1,0,1,110242.0
1736,Add Cowin API ,458,True,True,2021-05-23T07:17:49Z,2021-05-23T07:17:49Z,2,2,0,1,1,0,1,6782.0
1742,Add Pyschonauts API to Games & Comics,458,True,True,2021-05-25T04:44:27Z,2021-05-25T04:44:27Z,1,2,3,1,1,0,1,3236.0
1735,Add Pyschonauts API to Games & Comics,582,True,False,,2021-05-25T02:27:48Z,3,3,1,1,2,0,2,0
1698,"Add: Open Government, Peru",458,True,True,2021-05-19T18:33:54Z,2021-05-19T18:33:54Z,1,2,1,1,1,0,1,1229459.0
1741,Add Kutt to URL Shorteners,483,True,True,2021-05-24T17:15:12Z,2021-05-24T17:15:12Z,1,2,0,1,1,0,1,45316.0
1740,Add OpenVisionAPI to machine learning,458,True,True,2021-05-24T04:23:26Z,2021-05-24T04:23:26Z,1,2,0,1,1,0,1,37900.0
1737,"Revert ""Add Cowin API "" ",57,True,True,2021-05-23T07:36:16Z,2021-05-23T07:36:16Z,0,1,0,1,0,1,1,26.0
1734,Remove broken links,1200,True,False,,2021-05-22T21:24:14Z,0,1,1,3,133,14,147,0
1732,a squashed pull request for `#1722`,503,True,True,2021-05-22T17:16:19Z,2021-05-22T17:16:19Z,1,2,0,1,1,0,1,11023.0
1731,Update Auth from No -> apikey (Fix #1726),187,True,True,2021-05-21T14:47:46Z,2021-05-21T14:47:46Z,0,1,0,1,1,1,2,31.0
1730,Remove the link mention in #1715,37,True,True,2021-05-21T14:27:48Z,2021-05-21T14:27:48Z,0,1,0,1,0,1,1,121.0
1723,Create Mukesh,458,True,False,,2021-05-21T12:40:48Z,0,2,0,1,25,0,25,0
1720,Update Open Charge Map entry,540,True,True,2021-05-21T12:27:47Z,2021-05-21T12:27:47Z,0,2,1,1,1,1,2,721192.0
1729,Update CORS support for ipapi.co,473,True,True,2021-05-21T11:48:17Z,2021-05-21T11:48:17Z,1,2,0,1,1,1,2,20019.0
1727,CORS support mentioned and URL updated,473,True,False,,2021-05-21T06:10:33Z,1,2,2,1,1,1,2,0
1714,Add GNews API,458,True,True,2021-05-21T09:28:11Z,2021-05-21T09:28:11Z,0,3,1,1,1,0,1,995616.0
1724,Add Cowin API,458,True,False,,2021-05-21T03:24:45Z,0,1,0,1,1,0,1,0
1713,Added CCDB and CText,491,True,True,2021-05-21T02:20:23Z,2021-05-21T02:20:23Z,4,2,1,1,2,0,2,975643.0
1711,Update Dota 2 API authentication,458,True,True,2021-05-20T23:02:56Z,2021-05-20T23:02:56Z,1,2,0,1,1,1,2,1032954.0
1707,Add GamerPower API,458,True,True,2021-05-20T22:50:40Z,2021-05-20T22:50:40Z,1,2,0,1,1,0,1,1134441.0
1703,Add ApicAgent,531,True,True,2021-05-19T18:43:36Z,2021-05-19T18:43:36Z,2,4,2,1,1,0,1,1053375.0
1706,add FreeToGame,458,True,True,2021-05-20T18:57:27Z,2021-05-20T18:57:27Z,0,2,1,1,1,0,1,1120649.0
1701,Add Shrtcode API,458,True,True,2021-05-20T18:16:51Z,2021-05-20T18:16:51Z,6,5,0,1,1,0,1,1283597.0
1704,Add 1pt API,458,True,True,2021-05-19T18:51:04Z,2021-05-19T18:51:04Z,1,2,0,1,1,0,1,1040994.0
1697,Add RoadGoat Cities API,491,True,True,2021-05-19T18:19:14Z,2021-05-19T18:19:14Z,2,4,1,1,1,0,1,1293041.0
1710,Add Inspiration to Personality,493,True,True,2021-05-18T21:13:35Z,2021-05-18T21:13:35Z,1,2,1,1,1,0,1,875611.0
1718,Add Nordigen,458,True,True,2021-05-19T08:27:53Z,2021-05-19T08:27:53Z,0,2,1,1,2,1,3,596929.0
1696,Add/update some currency exchange details,647,True,True,2021-05-18T21:08:46Z,2021-05-18T21:08:46Z,1,2,0,1,2,1,3,1217654.0
1687,Add Yo Momma Jokes to Personality,458,True,True,2021-05-18T20:50:36Z,2021-05-18T20:50:36Z,1,2,0,1,1,0,1,1395224.0
1686,Add DevITJobs Job API,491,True,True,2021-05-18T20:44:27Z,2021-05-18T20:44:27Z,1,2,1,1,1,0,1,1423692.0
1565,Add DevITJobs Job API,458,True,False,,2021-05-02T09:18:08Z,0,4,4,1,2,1,3,0
1684,Add Quran API to books.,458,True,True,2021-05-18T20:37:12Z,2021-05-18T20:37:12Z,1,2,1,1,1,0,1,1490389.0
1680,Added RSS feed to JSON API,473,True,True,2021-05-18T20:29:07Z,2021-05-18T20:29:07Z,1,2,0,1,1,0,1,1587753.0
1676,Add Cloverly API,458,True,True,2021-05-18T19:57:08Z,2021-05-18T19:57:09Z,1,2,0,1,1,0,1,1858763.0
1674,Added BestTime.app Foot Traffic Data API,572,True,False,,2021-05-18T19:44:11Z,0,2,1,1,1,0,1,0
1668,Add COVID-19 Tracker Canada,458,True,True,2021-05-18T18:53:35Z,2021-05-18T18:53:35Z,1,2,0,1,1,0,1,2073683.0
1631,Adds AlphaVantage to Currency Exchange,535,True,False,,2021-05-18T18:32:38Z,0,3,2,1,1,0,1,0
1666,Add Trending-Github api,458,True,True,2021-05-16T14:32:48Z,2021-05-16T14:32:48Z,0,3,1,1,1,0,1,1920514.0
1655,Add serialif color api,458,True,True,2021-05-16T14:27:18Z,2021-05-16T14:27:18Z,0,2,1,1,1,0,1,2512946.0
1652,Add Spanish random words API,458,True,True,2021-05-16T14:24:48Z,2021-05-16T14:24:48Z,0,2,1,1,1,0,1,2566788.0
1640,Add Glitterly,458,True,True,2021-05-15T07:21:53Z,2021-05-15T07:21:53Z,2,2,1,1,1,0,1,2650326.0
1651,add financial api info,458,True,True,2021-05-15T07:19:58Z,2021-05-15T07:19:58Z,0,2,2,1,1,0,1,2483488.0
1636,Added API of Bandcamp,405,True,True,2021-05-14T15:14:59Z,2021-05-14T15:14:59Z,1,3,3,1,1,0,1,2656849.0
1637,Added API of BlipFm,473,True,True,2021-05-14T14:44:41Z,2021-05-14T14:44:41Z,0,2,1,1,1,0,1,2654734.0
1516,Adding SwiftKanban API under Business category,527,True,True,2021-05-13T18:05:30Z,2021-05-13T18:05:30Z,0,3,1,1,2,0,2,11195232.0
1574,Add SpaceTraders API to Games,458,True,True,2021-05-12T19:08:11Z,2021-05-12T19:08:11Z,1,3,1,1,1,0,1,5427307.0
1547,Add Megavangelical API,458,True,True,2021-05-12T18:53:15Z,2021-05-12T18:53:16Z,1,2,0,1,1,0,1,8523645.0
1198,Add weatherstack api option in Weather category,624,True,False,,2021-03-26T22:09:45Z,1,3,1,1,1,0,1,0
1572,Add QuickMocker API to the Test Data section,606,True,True,2021-05-10T14:16:20Z,2021-05-10T14:16:20Z,0,3,2,1,1,0,1,5419399.0
1345,Added Etsy API,232,True,True,2021-04-04T16:34:09Z,2021-04-04T16:34:09Z,0,2,1,1,1,0,1,19609679.0
1342,Added Open Disease API,624,True,True,2021-05-08T05:44:06Z,2021-05-08T05:44:06Z,2,2,1,1,1,0,1,22692536.0
1467,Add GamerPower API,481,True,False,,2021-05-07T19:41:18Z,2,2,0,1,1,0,1,0
1705,Add FreeToGame API,458,True,False,,2021-05-07T19:31:59Z,0,1,0,1,1,0,1,0
1663,Add NLP Cloud,458,True,True,2021-04-22T13:02:04Z,2021-04-22T13:02:04Z,0,2,2,1,1,0,1,98045.0
1667,Make CONTRIBUTING.md more precise and clear.,103,True,True,2021-04-25T22:16:06Z,2021-04-25T22:16:06Z,3,4,4,1,16,7,23,112308.0
1471,Add Cartes.io mapping API,458,True,True,2021-05-01T06:01:08Z,2021-05-01T06:01:09Z,0,3,2,1,1,0,1,13952185.0
1688,Update CONTIRBUTING.md file with removing API string from the API name.,195,True,True,2021-05-05T07:19:26Z,2021-05-05T07:19:26Z,3,4,0,1,2,1,3,155407.0
1619,Add RoadGoat Cities API,479,True,False,,2021-05-04T19:09:38Z,0,2,2,1,1,0,1,0
1694,Add  Dev.to  API ,458,True,False,,2021-05-04T14:54:12Z,0,1,0,1,1,0,1,0
1693,Add Dev.to  API,458,True,False,,2021-05-04T14:49:18Z,0,1,1,1,1,0,1,0
1682,Add Purple Air API ,458,True,True,2021-05-04T07:04:10Z,2021-05-04T07:04:10Z,0,2,2,1,1,0,1,309266.0
1478,Added SurfSpots API,458,True,False,,2021-05-03T10:52:45Z,0,3,4,1,1,0,1,0
1689,Added ApiMedic Api,458,True,False,,2021-05-03T14:17:28Z,0,1,0,1,8,1,9,0
1644,Added API of Pixel Encounter,490,True,True,2021-05-03T11:30:41Z,2021-05-03T11:30:41Z,0,2,1,1,1,0,1,1567690.0
1639,Added mail.tm,476,True,True,2021-05-03T11:19:37Z,2021-05-03T11:19:37Z,0,2,1,1,1,0,1,1650371.0
1635,Added API of Audiomack,473,True,True,2021-05-03T11:15:41Z,2021-05-03T11:15:41Z,0,2,2,1,1,0,1,1692501.0
1632,Added JioSaavn API,458,True,True,2021-05-03T11:03:07Z,2021-05-03T11:03:07Z,0,2,1,1,2,1,3,1776834.0
1685,Added Yo Momma API to Personality,458,True,False,,2021-05-02T17:11:32Z,0,1,0,0,0,0,0,0
1489,Add CoinStats API,458,True,True,2021-05-02T08:39:57Z,2021-05-02T08:39:57Z,0,2,1,1,2,1,3,11636117.0
1683,Add Quran API to books.,483,True,False,,2021-05-01T02:01:43Z,0,2,1,1,1018,926,1944,0
1681,added  api,458,True,False,,2021-05-01T01:47:23Z,0,2,2,1,1,0,1,0
1559,Added Minerals identify,458,True,False,,2021-05-01T06:27:59Z,0,4,2,1,1,0,1,0
1475,"Added Similar Words API, An API to find most similar words for a given word.",491,True,False,,2021-05-01T06:07:26Z,0,3,2,1,1,0,1,0
1456,Add Abstractapi API,493,True,False,,2021-05-01T05:49:30Z,0,4,2,1,1,0,1,0
1454,Add Trivia API ,458,True,False,,2021-05-01T05:31:08Z,0,3,1,1,1,0,1,0
1642,Alpha site,458,True,False,,2021-04-14T19:33:36Z,0,5,0,25,3943,1233,5176,0
1453,ISS satellite location ,68,True,False,,2021-05-01T05:26:07Z,4,51,1,20,1417,3756,5173,0
1449,Add Geocoding.ai API,473,True,True,2021-05-01T05:10:25Z,2021-05-01T05:10:25Z,0,4,2,1,1,0,1,14843962.0
1448,Add is.gd URL shortening API,458,True,True,2021-05-01T04:57:52Z,2021-05-01T04:57:52Z,1,2,2,1,1,0,1,14851453.0
1441,added IPS video and image anonymization api,458,True,True,2021-05-01T04:48:59Z,2021-05-01T04:48:59Z,0,3,2,1,1,0,1,15864493.0
1384,Added some more information in README,624,True,False,,2021-05-01T03:57:46Z,1,4,0,1,2,0,2,0
1393,Add Spoonacular API,685,True,False,,2021-05-01T04:05:02Z,1,4,2,1,2,0,2,0
1374,Request update,624,True,False,,2021-05-01T03:51:12Z,0,3,2,1,30,0,30,0
1371,Add football APIs,624,True,False,,2021-05-01T03:35:53Z,0,3,2,1,2,1,3,0
1365,Added flight data,0,True,False,,2021-05-01T03:23:43Z,0,2,1,1,1,2,3,0
1359,Add GW2Spidy API,624,True,True,2021-05-01T03:03:55Z,2021-05-01T03:03:55Z,1,2,0,1,1,0,1,20747282.0
1355,Add microenv - fake rest api,643,True,True,2021-05-01T02:47:36Z,2021-05-01T02:47:36Z,1,4,2,1,1,0,1,21026491.0
1348,Add ScraperBox API to the list,624,True,True,2021-05-01T02:22:00Z,2021-05-01T02:22:00Z,2,5,2,1,1,0,1,21636901.0
1580,Added RSS feed to JSON API,458,True,False,,2021-04-30T11:22:32Z,0,3,4,1,1,0,1,0
1679,add autochess vng api,462,True,True,2021-04-30T07:13:39Z,2021-04-30T07:13:39Z,2,2,2,1,1,0,1,61148.0
1120,Add ExtendsClass JSON Storage,688,True,True,2021-04-25T21:54:22Z,2021-04-25T21:54:22Z,0,3,3,1,1,0,1,44615614.0
1620,Add Autochess VNG API (Unofficial),530,True,False,,2021-04-29T14:04:57Z,0,68,5,2,98,19,117,0
1630,Add NBP currency exchange rates API,524,True,True,2021-04-29T07:15:17Z,2021-04-29T07:15:17Z,0,2,1,1,1,0,1,1593205.0
1624,Added waifu.pics,458,True,True,2021-04-29T07:10:59Z,2021-04-29T07:10:59Z,0,2,1,1,1,0,1,1772299.0
1335,Update QuoteGarden API,624,True,False,,2021-04-29T07:04:20Z,1,4,4,1,1,1,2,0
1324,Update README.md,624,True,False,,2021-04-27T01:49:15Z,0,3,1,1,1,1,2,0
1331,Add 4 News APIs,624,True,False,,2021-04-27T12:41:59Z,1,3,1,1,4,0,4,0
1584,Add API in Photography,458,True,False,,2021-04-27T09:49:40Z,0,3,1,7,1030,473,1503,0
1617,Add Visual Crossing Weather API,496,True,True,2021-04-27T09:44:18Z,2021-04-27T09:44:18Z,0,2,3,1,1,0,1,1799419.0
1343,Added EVA under Data Validation category,624,True,True,2021-04-27T04:03:31Z,2021-04-27T04:03:31Z,0,3,2,1,1,0,1,21655175.0
1337,Adding Clinical Trials API,624,True,False,,2021-04-27T03:29:44Z,1,4,1,1,1,0,1,0
1328,Add opentopodata.org,624,True,True,2021-04-27T01:56:36Z,2021-04-27T01:56:36Z,3,4,0,1,1,0,1,23249930.0
1323,Real Time Finance : A financial websocket API,624,True,True,2021-04-27T01:44:04Z,2021-04-27T01:44:04Z,2,3,0,1,1,0,1,23630179.0
1318,Add tmdb-apolloQL-server entry under video,1056,True,False,,2021-04-27T01:34:53Z,0,2,1,1,1,0,1,0
1305,Add Vadivelu HTTP Codes and Biriyani As A Service,705,True,True,2021-04-27T00:36:31Z,2021-04-27T00:36:31Z,1,4,3,1,3,0,3,25456069.0
1303,Add reduced.me URL shortener API,624,True,False,,2021-04-27T00:10:23Z,1,4,2,1,1,0,1,0
1300,Added wecantrack.com API,624,True,True,2021-04-26T23:59:27Z,2021-04-26T23:59:28Z,4,4,1,1,1,0,1,26411658.0
1296,Adding Dataflow Kit COVID-19 API for corona statictics,624,True,True,2021-04-26T23:45:27Z,2021-04-26T23:45:27Z,1,2,0,1,1,0,1,26743532.0
1289,Added Salesfly PDF API,624,True,True,2021-04-26T23:26:32Z,2021-04-26T23:26:32Z,2,3,0,1,1,0,1,28122819.0
1287,Update Amadeus API,624,True,False,,2021-04-26T22:49:45Z,1,4,2,1,1,1,2,0
1618,Added Imgflip api,458,True,True,2021-04-26T07:45:37Z,2021-04-26T07:45:37Z,1,3,1,1,1,0,1,1701716.0
1585,Added Sentiment Analysis Api to Text Analysis,458,True,True,2021-04-26T07:38:36Z,2021-04-26T07:38:36Z,2,2,0,1,1,0,1,3392470.0
1659,"Revert ""Add NLP Cloud API""",133,True,True,2021-04-20T08:58:07Z,2021-04-20T08:58:07Z,0,1,0,1,0,2,2,59.0
1662,"Revert ""Added Unixtime conversion service""",72,True,True,2021-04-21T07:53:59Z,2021-04-21T07:53:59Z,0,1,0,1,0,1,1,25.0
1285,Added Coronavirus Graphs API ,673,True,True,2021-04-25T22:16:56Z,2021-04-25T22:16:56Z,2,3,0,1,1,0,1,28377333.0
1143,Add spoonacular to food api,624,True,False,,2021-04-25T22:01:47Z,1,2,2,1,1,0,1,0
1085,:arrow_up: add banco do brasil api,624,True,False,,2021-04-25T21:35:44Z,3,4,1,1,2,0,2,0
1596,Adds RuneScape API,516,True,True,2021-04-25T08:42:14Z,2021-04-25T08:42:14Z,0,2,1,1,1,0,1,3057094.0
1628,Add kroki.io,496,True,True,2021-04-24T14:03:27Z,2021-04-24T14:03:27Z,0,2,1,1,1,0,1,1231299.0
979,Add HolidayAPI.pl,624,True,False,,2021-04-22T21:44:59Z,1,2,2,1,1,0,1,0
1564,🐕 Added place.dog to animals section,522,True,True,2021-04-23T09:23:12Z,2021-04-23T09:23:12Z,4,3,2,1,1,0,1,4909854.0
1552,Added 4chan to social category,555,True,True,2021-04-22T17:31:10Z,2021-04-22T17:31:10Z,0,2,1,1,1,0,1,6062708.0
1485,add education API,489,True,False,,2021-04-21T18:28:46Z,0,2,1,1,7,0,7,0
1531,Add NLP Cloud API,458,True,True,2021-04-20T08:06:01Z,2021-04-20T08:06:01Z,0,2,6,1,2,0,2,7770084.0
1361,Added Unixtime conversion service,702,True,True,2021-04-21T07:43:02Z,2021-04-21T07:43:02Z,2,2,2,1,1,0,1,19764227.0
970,Add World Trading Data API,694,True,False,,2021-04-21T07:32:11Z,1,2,1,1,1,0,1,0
1534,Added Thirukkural API in Books category,584,True,True,2021-04-21T07:10:14Z,2021-04-21T07:10:14Z,0,2,2,1,1,0,1,7598227.0
1661,Remove WOT from list,483,True,True,2021-04-21T01:17:55Z,2021-04-21T01:17:55Z,1,2,2,1,0,1,1,1120.0
1115,Added flight data,624,True,False,,2021-04-21T01:10:03Z,1,2,2,1,11,0,11,0
1444,Added troposphere.io weather API,582,True,True,2021-04-20T11:50:59Z,2021-04-20T11:50:59Z,1,2,5,1,1,0,1,14677176.0
1568,Add Shikimory,458,True,True,2021-04-20T08:02:16Z,2021-04-20T08:02:16Z,0,2,2,1,1,0,1,4041813.0
728,"Make API names links, remove Go! column",17,True,False,,2018-09-10T01:46:01Z,0,3,8,1,649,649,1298,0
1611,Add isEven API,458,True,True,2021-04-18T12:31:57Z,2021-04-18T12:31:57Z,1,3,1,1,1,0,1,1403412.0
1658,Added WebScraping.AI API,475,True,True,2021-04-19T08:50:08Z,2021-04-19T08:50:08Z,0,2,1,1,1,0,1,2161.0
1549,Add ScrapingAnt API to the Development category,570,True,True,2021-04-19T08:44:12Z,2021-04-19T08:44:12Z,0,2,5,1,1,0,1,5912855.0
1518,Added WebScraping.AI API,458,True,False,,2021-04-18T07:47:31Z,0,2,3,1,1,0,1,0
1513,Remove barchart and add Covid Tracking Project API,491,True,False,,2021-04-18T19:14:50Z,0,2,2,1,1,1,2,0
1629,add Lichess-API,458,True,True,2021-04-18T12:55:45Z,2021-04-18T12:55:45Z,0,4,3,1,1,0,1,695055.0
1494,added yfinance,458,True,False,,2021-04-18T12:44:11Z,0,2,1,1,1,0,1,0
1555,added coincap to cryptocurrency section,458,True,True,2021-04-18T12:34:48Z,2021-04-18T12:34:48Z,0,2,1,1,1,0,1,5296136.0
1010,(art): add Metropolitan Museum of Art,624,True,False,,2021-04-18T09:05:16Z,1,4,2,1,1,0,1,0
1551,Added Crossref rest api under books,458,True,True,2021-04-18T08:22:10Z,2021-04-18T08:22:10Z,0,2,1,1,1,0,1,5741765.0
1544,"Add: Open Government, Saudi Arabia",458,True,True,2021-04-18T08:08:14Z,2021-04-18T08:08:14Z,2,3,1,1,1,0,1,6632742.0
1541,Added new api,458,True,False,,2021-04-18T08:00:24Z,0,2,1,1,1,0,1,0
1447,Add Met Museum API (Art),458,True,False,,2021-04-18T07:27:59Z,0,2,1,1,1,0,1,0
1519,Add Hyrule compendium,458,True,True,2021-04-18T07:23:54Z,2021-04-18T07:23:54Z,0,2,1,1,1,0,1,8771838.0
1510,Added ColourLovers API,458,True,True,2021-04-18T07:18:53Z,2021-04-18T07:18:53Z,0,2,1,1,1,0,1,9229302.0
1641,Removed Broken Linkedin API and Added Sentium API ,488,True,False,,2021-04-16T10:18:48Z,0,3,1,1,1,1,2,0
1125,Add Glosbe API,656,True,False,,2021-04-17T00:59:19Z,3,4,2,1,1,0,1,0
1281,Correct typo in README,30,True,False,,2021-04-17T03:00:08Z,0,3,1,1,1,1,2,0
1653,Removed an API that returned 403.,800,True,False,,2021-04-17T09:23:55Z,0,1,0,1,1,1,2,0
1654,Removed an API which returned 403.,769,True,False,,2021-04-17T09:19:02Z,0,1,1,1,0,1,1,0
1135,Add cataas api,624,True,True,2021-04-17T07:01:22Z,2021-04-17T07:01:23Z,1,4,2,1,1,0,1,41756683.0
1509,Added LiteLink for URL shorteners,459,True,True,2021-04-17T06:59:16Z,2021-04-17T06:59:16Z,4,3,0,1,2,0,2,9385395.0
1273,Add mozilla observatory,624,True,True,2021-04-17T02:53:24Z,2021-04-17T02:53:25Z,1,4,3,1,2,0,2,28573440.0
1266,Add ScrapingDog,624,True,True,2021-04-17T02:38:30Z,2021-04-17T02:38:30Z,1,4,2,1,1,0,1,29155198.0
1257,Added Veriphone & Verimail to data validation,624,True,False,,2021-04-17T02:29:02Z,0,3,2,1,2,0,2,0
1250,Add SWAPI,624,True,True,2021-04-17T02:23:44Z,2021-04-17T02:23:44Z,1,5,2,1,1,0,1,30555407.0
1211,Added Worktime API,624,True,False,,2021-04-17T02:06:35Z,0,3,2,1,1,0,1,0
1169,Add SLF,664,True,False,,2021-04-17T01:59:00Z,0,2,1,1,1,0,1,0
1159,Add phishstats.info,0,True,True,2021-04-17T01:38:19Z,2021-04-17T01:38:19Z,0,3,2,1,1,0,1,38024114.0
1133,Added Technical Analysis API,624,True,True,2021-04-17T01:15:19Z,2021-04-17T01:15:19Z,1,4,2,1,1,0,1,41822855.0
1131,Add remotegig.io to Jobs section,624,True,False,,2021-04-17T01:05:57Z,0,3,2,1,2,1,3,0
1110,Fixed broken link,624,True,False,,2021-04-17T00:52:03Z,1,5,4,1,1,3,4,0
1538,Add Art Institute of Chicago API,458,True,True,2021-04-16T07:59:59Z,2021-04-16T07:59:59Z,0,2,2,1,1,0,1,6842576.0
1505,Added Hexabin API,458,True,True,2021-04-16T14:01:01Z,2021-04-16T14:01:01Z,5,2,2,1,1,0,1,9456245.0
1650,Added Sentium API - Issue #1590,536,True,True,2021-04-16T11:17:51Z,2021-04-16T11:17:51Z,0,2,1,1,1,1,2,1195.0
1649,Added Sentium API - Issue #1590,536,True,False,,2021-04-16T10:52:52Z,0,1,0,1,50,47,97,0
1648,Added Sentium API,521,True,False,,2021-04-16T10:46:06Z,0,1,0,1,142,47,189,0
1536,Added Kaggle API,38,True,True,2021-04-16T08:30:54Z,2021-04-16T08:30:54Z,0,2,2,1,1,0,1,6910924.0
1535,Add GoFile API,553,True,True,2021-04-16T07:51:24Z,2021-04-16T07:51:24Z,0,2,1,1,1,0,1,7164843.0
1647,Re: Added Open Source Bhagavad Gita API (#1527),674,True,True,2021-04-15T16:11:08Z,2021-04-15T16:11:09Z,0,2,1,1,1,0,1,968.0
1527,Added Open Source Bhagavad Gita API,630,True,False,,2021-04-15T15:45:08Z,2,2,0,1,1,0,1,0
1529,add dummy products api,458,True,True,2021-04-15T15:17:58Z,2021-04-15T15:17:58Z,0,2,1,1,1,0,1,7460428.0
1526,Adding BigDataCloud,458,True,False,,2021-04-15T14:59:32Z,0,2,2,1,1,0,1,0
1646,Update README.md,498,True,False,,2021-04-15T13:13:48Z,0,2,1,1,3,1,4,0
1643,Added API of Pixel Encounter,458,True,False,,2021-04-15T07:55:43Z,0,1,0,1,1,0,1,0
1503,Add Carbon Interface API,458,True,True,2021-04-14T20:56:25Z,2021-04-14T20:56:25Z,0,2,1,1,1,0,1,9328233.0
1502,added openrouteservice.org,521,True,True,2021-04-14T20:54:17Z,2021-04-14T20:54:17Z,0,2,1,1,1,0,1,9374012.0
